year,adm3,adm2,adm1,firms,sales,d-labour,d-wage,d-labourmonth,d-labourfem,d-wagefem,d-labourmonthfem,d-labourmale,d-wagemale,d-labourmonthmale,nd-labour,nd-wage,nd-labourmonth,nd-labourfem,nd-wagefem,nd-labourmonthfem,nd-labourmale,nd-wagemale,nd-labourmonthmale,asdf_id,totallabour,totalwage,totallabourfem,totalwagefem,totallabourmale,totalwagemale,lnsales,logsales,lntotalwage,lntotalwagefem,lngtotalwagemale,logtotalwage,logtotalwagefem,logtotalwagemale,rank,adm1_adm3
2021,Las Condes,Santiago,Metropolitana,53587,359397472.7,218514,52477778.18,121307.61,87357,17121060.71,49294.395,131820,35416580.85,72004.466,173688,14804567.01,47040.273,81090,6104174.434,22600.722,92598,8700214.597,24438.8,155,392202,67282345.19,168447,23225235.14,224418,44116795.45,19.6999395,8.555575019,18.02440843,16.96074997,12.32126566,7.827901121,7.36596012,7.644603959,1,Metropolitana - Las Condes
2021,Providencia,Santiago,Metropolitana,49903,277323639.9,271390,49735135.72,146476.763,112376,18179053.45,62577.388,158245,31582596.35,83889.624,216182,16030980.06,58700.759,100212,6748876.724,27977.299,115970,9281484.935,30721.459,81,487572,65766115.78,212588,24927930.17,274215,40864081.29,19.44069576,8.442986892,18.00161531,17.03149943,12.52166775,7.818002193,7.396686219,7.611341739,2,Metropolitana - Providencia
2021,Santiago,Santiago,Metropolitana,59554,275157394.5,388369,95051074.27,262284.092,187836,46774062.23,136947.302,200473,48360889.52,125327.789,156052,14928322.16,50794.281,74472,6394671.446,24241.308,81580,8532599.207,26552.556,109,544421,109979396.4,262308,53168733.68,282053,56893488.73,19.43285384,8.439581188,18.5158036,17.78898107,12.54985028,8.041311332,7.725656317,7.755062566,3,Metropolitana - Santiago
2021,Vitacura,Santiago,Metropolitana,13824,102229016,50775,13426585.49,30788.571,20601,4743504.518,12834.162,30051,8698037.798,17954.409,56461,4434160.793,14312.896,28495,2053525.697,7407.074,27966,2380059.577,6904.74,134,107236,17860746.28,49096,6797030.215,58017,11078097.38,18.44272611,8.009574181,16.69811592,15.73199634,10.96849135,7.251899601,6.832319201,7.044465178,4,Metropolitana - Vitacura
2021,Concepcion,Concepcion,Biobio,20684,83829146.95,105320,15137738.63,61299.641,39862,6462934.165,25591.824,65551,8707484.197,35706.15,49943,3811505.475,16319.15,24272,1841335.984,8788.742,25671,1970169.463,7530.408,94,155263,18949244.11,64134,8304270.149,91222,10677653.66,18.24429132,7.923395047,16.7572746,15.93228042,11.42105138,7.277591891,6.919301469,7.02847583,5,Biobio - Concepcion
2021,Antofagasta,Antofagasta,Antofagasta,20224,80337474.65,87103,16857529.12,52938.23,33931,7636219.427,23590.827,53159,9244301.865,29343.236,36783,3666502.619,13584.571,17669,1746628.846,7139.41,19114,1919801.159,6444.494,227,123886,20524031.74,51600,9382848.273,72273,11164103.02,18.20174675,7.904918176,16.83710704,16.05439393,11.18820589,7.312262678,6.972334694,7.047823836,6,Antofagasta - Antofagasta
2021,Vina del Mar,Valparaiso,Valparaiso,22585,77321234.91,84837,10678882.09,47591.478,30854,3930113.039,18723.243,54230,6788197.944,28867.736,41174,3091217.911,14852.32,19436,1367339.067,7545.494,21738,1723878.854,7306.826,201,126011,13770100,50290,5297452.106,75968,8512076.798,18.16347918,7.888298782,16.43801013,15.48273653,11.23806748,7.138937094,6.724067039,6.930035533,7,Valparaiso - Vina del Mar
2021,Lo Barnechea,Santiago,Metropolitana,10692,71766863.46,26731,6119174.811,15683.827,11253,2344621.995,6743.58,15635,3794308.389,8939.497,24075,2426172.572,7015.076,11485,1094657.976,3487.413,12590,1330242.688,3526.578,156,50806,8545347.383,22738,3439279.971,28225,5124551.077,18.08893342,7.855923966,15.96089753,15.0507727,10.24796339,6.931729722,6.536467531,6.709655826,8,Metropolitana - Lo Barnechea
2021,Puerto Montt,Llanquihue,Los Lagos,18055,66249200.9,84783,13000643.69,47871.645,28708,5267646.66,18336.327,55900,7740678.135,29533.985,27859,2154672.712,10398.407,12453,1046302.086,5180.329,15406,1108370.624,5218.079,164,112642,15155316.4,41161,6313948.746,71306,8849048.759,18.00893396,7.821180644,16.53386195,15.65827183,11.17473575,7.180565008,6.800301052,6.946896588,9,Los Lagos - Puerto Montt
2021,Iquique,Iquique,Tarapaca,12630,65321423.05,44994,4180902.71,25526.155,16008,1499720.824,9900.913,29009,2696125.575,15624.992,19435,1788801.933,7502.078,8897,807503.113,3563.33,10538,981298.838,3938.746,256,64429,5969704.643,24905,2307223.937,39547,3677424.413,17.99483061,7.815055637,15.60220801,14.6515556,10.58524512,6.775952845,6.363089749,6.565543755,10,Tarapaca - Iquique
2021,nunoa,Santiago,Metropolitana,15744,63931052.33,71559,10585501.24,40580.315,28365,3985536.953,17039.91,42977,6608241.24,23538.239,49498,3305286.996,13565.149,23581,1435092.637,6581.993,25917,1870134.982,6982.991,171,121057,13890788.24,51946,5420629.59,68894,8478376.222,17.97331575,7.805711853,16.44673646,15.50572253,11.14032437,7.142726891,6.734049731,6.928312684,11,Metropolitana - nunoa
2021,Temuco,Cautin,La Araucania,19197,63710517.99,88419,13121537.8,51772.479,34396,6015001.823,22473.41,53818,7127972.808,29298.903,32238,2510899.806,11643.989,14820,1175066.789,5569.495,17418,1335832.997,6074.495,13,120657,15632437.61,49216,7190068.612,71236,8463805.805,17.96986022,7.804211136,16.56485865,15.78821127,11.17375359,7.194026704,6.856733035,6.92756569,12,La Araucania - Temuco
2021,Recoleta,Santiago,Metropolitana,11030,62023963.01,39182,7036964.317,25887.991,15862,3030080.862,11308.08,23160,4006515.714,14578.495,20012,1646722.648,7173.744,8951,706398.243,3400.497,11061,940064.197,3773.163,189,59194,8683686.965,24813,3736479.105,34221,4946579.911,17.94303137,7.792559512,15.97695676,15.13365431,10.44059477,6.938704159,6.572462558,6.694305029,13,Metropolitana - Recoleta
2021,Maipu,Santiago,Metropolitana,21991,57206380.72,60844,7709923.241,34419.651,20442,2931500.561,12470.245,40322,4786477.74,21948.239,26047,2620414.161,10856.242,12620,1262449.507,5657.829,13427,1357903.538,5198.163,170,86891,10330337.4,33062,4193950.068,53749,6144381.278,17.862176,7.757444472,16.1505955,15.24915358,10.89208034,7.014114506,6.622623256,6.788478157,14,Metropolitana - Maipu
2021,Quilicura,Santiago,Metropolitana,9356,49813745.69,35558,5853801.584,20934.157,9748,1521489.491,6013.831,25743,4334410.125,14920.327,15679,1033440.302,5276.829,6532,396734.236,2437.581,9147,636654.252,2838.83,184,51237,6887241.886,16280,1918223.727,34890,4971064.377,17.72380152,7.697349199,15.74518126,14.46691017,10.45995553,6.838045336,6.282899259,6.696449387,15,Metropolitana - Quilicura
2021,San Bernardo,Maipo,Metropolitana,12750,48282948.32,53548,8632576.482,33035.071,17955,3491220.894,12153.996,35619,5152838.425,20880.825,17315,1672765.995,7076.828,7580,716781.118,3372.998,9735,955984.897,3703.83,125,70863,10305342.48,25535,4208002.012,45354,6108823.322,17.69258902,7.683793782,16.14817301,15.25249851,10.72225365,7.013062429,6.624075939,6.785957565,16,Metropolitana - San Bernardo
2021,Los angeles,Biobio,Biobio,13407,46632129.75,57354,7739283.924,32006.402,22365,3236011.02,12555.578,34912,4513332.591,19450.824,17361,1394985.402,7066.411,8557,688736.872,3812.331,8804,706243.835,3253.997,76,74715,9134269.326,30922,3924747.892,43716,5219576.426,17.65780034,7.668685251,16.02754376,15.18281268,10.68546945,6.960673813,6.593811765,6.717635261,17,Biobio - Los angeles
2021,La Florida,Santiago,Metropolitana,16348,46042078.17,50211,7476875.837,30220.072,19425,3372226.237,13094.83,30465,4112926.676,17125.242,23799,1911488.337,8888.742,11350,857960.304,4507.83,12449,1053360.271,4380.83,144,74010,9388364.174,30775,4230186.541,42914,5166286.947,17.64506628,7.663154918,16.05498163,15.25775665,10.66695339,6.972589928,6.626359519,6.713178524,18,Metropolitana - La Florida
2021,Talca,Talca,Maule,15526,45460937.78,60573,8940926.664,36541.403,22358,3895092.714,14989.412,38170,5056075.685,21551.991,27499,2324140.392,10472.824,12825,1023198.908,5074.579,14674,1300941.483,5398.245,107,88072,11265067.06,35183,4918291.622,52844,6357017.168,17.632364,7.65763839,16.23721708,15.4084718,10.87509946,7.051733781,6.691814276,6.803253384,19,Maule - Talca
2021,Curico,Curico,Maule,12129,44206906.71,64164,5815581.876,29262.732,23212,2321454.492,11025.16,40920,3501644.158,18237.238,15808,1022834.845,6104.828,7691,485412.737,3437.414,8117,537422.107,2667.414,303,79972,6838416.721,30903,2806867.229,49037,4039066.265,17.6043916,7.645490127,15.73806679,14.84757955,10.80033039,6.834955562,6.44822187,6.606280978,20,Maule - Curico
2021,Valparaiso,Valparaiso,Valparaiso,13496,42975798.43,57591,10935649.9,37548.572,23066,4594952.986,15810.33,34370,6343721.924,21737.66,23284,1884512.085,9347.242,10218,794936.732,4481.913,13066,1089085.982,4864.329,199,80875,12820161.99,33284,5389889.718,47436,7432807.906,17.57614769,7.633223954,16.36652965,15.50003548,10.76713671,7.107893513,6.731579879,6.871152909,21,Valparaiso - Valparaiso
2021,Rancagua,Cachapoal,OHiggins,13273,42687099.44,56647,7042202.394,29970.652,22958,3140903.624,12923.994,33923,3922792.99,17044.408,20629,1690424.721,9425.327,9806,812579.887,4697.748,10823,877844.848,4727.58,38,77276,8732627.115,32764,3953483.511,44746,4800637.838,17.56940731,7.630296646,15.98257681,15.19010765,10.70875733,6.941144916,6.596979932,6.681298944,22,Libertador Gral. Bernardo OÕHiggins - Rancagua
2021,Puente Alto,Cordillera,Metropolitana,21428,42632563.56,50514,7136334.065,30217.654,18287,3413296.151,12656.663,32119,3736062.86,17560.909,22270,1903603.365,10364.744,11303,933582.974,5657.413,10967,970020.362,4707.331,118,72784,9039937.43,29590,4346879.125,43086,4706083.222,17.56812892,7.629741448,16.01716281,15.2849687,10.6709534,6.956165425,6.638177564,6.672659603,23,Metropolitana - Puente Alto
2021,La Serena,Elqui,Coquimbo,13604,41247800.09,55052,7422150.264,31233.819,20989,3298016.604,13382.245,34135,4144920.802,17851.491,21494,1775709.325,8413.326,10073,795589.601,4100.914,11421,979486.248,4311.413,213,76546,9197859.589,31062,4093606.205,45556,5124407.05,17.53510834,7.615400791,16.03448136,15.22493685,10.72669762,6.963686776,6.612106062,6.70964362,24,Coquimbo - La Serena
2021,Huechuraba,Santiago,Metropolitana,5984,39042054.09,35789,6082291.433,18120.49,14873,2139521.923,7435.829,20819,3945720.749,10684.494,17586,1508117.886,5188.161,7677,619521.321,2374.331,9909,888596.552,2813.829,119,53375,7590409.319,22550,2759043.244,30728,4834317.301,17.48014993,7.591532659,15.84239608,14.83039453,10.33292957,6.880265196,6.440758507,6.684335152,25,Metropolitana - Huechuraba
2021,Pudahuel,Santiago,Metropolitana,9218,37522630.56,32897,4715067.41,18206.409,8617,1103406.413,4944.164,24032,3613175.179,13260.327,11355,808499.338,4345.913,4528,303328.1,1913.499,6827,505171.236,2432.414,183,44252,5523566.748,13145,1406734.513,30859,4118346.415,17.44045479,7.574293277,15.52453436,14.15678163,10.33718372,6.742219606,6.148212143,6.614722875,26,Metropolitana - Pudahuel
2021,Osorno,Osorno,Los Lagos,11270,37442739.66,44680,7260807.593,27894.49,17625,3223595.404,11513.913,27044,4046362.752,16380.327,15778,1149974.123,6369.329,7022,532389.311,3025.498,8756,617584.813,3343.831,53,60458,8410781.716,24647,3755984.715,35800,4663947.565,17.43832338,7.573367618,15.94502498,15.13886105,10.48570317,6.924836362,6.574723816,6.668753659,27,Los Lagos - Osorno
2021,Chillan,Diguillin,Nuble,11799,36551184.24,45571,5888636.469,25411.488,18403,2711407.12,10534.245,27147,3186516.033,14875.994,14846,1221646.919,6138.078,7373,603868.475,3133.831,7473,617778.443,3004.248,115,60417,7110283.388,25776,3315275.595,34620,3804294.476,17.41422414,7.562901452,15.77705266,15.01405131,10.45218683,6.85188691,6.520519637,6.580274127,28,Nuble - Chillan
2021,San Miguel,Santiago,Metropolitana,8001,33816885.94,44842,7907126.242,27208.573,16777,3396609.222,11027.83,27912,4510504.673,16180.243,16346,1784281.99,5760.077,7642,828866.885,2799.248,8704,955415.131,2960.831,36,61188,9691408.232,24419,4225476.107,36616,5465919.804,17.33647082,7.529133613,16.0867503,15.2566425,10.50824058,6.986386888,6.62587565,6.737663255,29,Metropolitana - San Miguel
2021,Colina,Chacabuco,Metropolitana,7355,32704265.94,28036,4612101.513,16498.327,10584,1865498.303,6658.164,17396,2750208.158,9838.745,14771,1388847.661,5144.911,7115,650254.491,2614.164,7656,738593.166,2530.747,108,42807,6000949.174,17699,2515752.794,25052,3488801.324,17.30301608,7.514604406,15.60742821,14.73808264,10.12870894,6.778219948,6.400667964,6.542676238,30,Metropolitana - Colina
2021,Punta Arenas,Magallanes,Magallanes,9414,32595700.77,37562,4257440.795,21916.074,15471,1884017.898,9455.663,21865,2372610.946,12459.661,15076,1040628.873,4967.412,6466,430567.954,2326.248,8610,610060.917,2641.164,138,52638,5298069.668,21937,2314585.852,30475,2982671.863,17.29969096,7.513160322,15.4828531,14.65474133,10.32466195,6.724117665,6.364473294,6.474605477,31,Magallanes y de la Antartica Chilena - Punta Arenas
2021,Coquimbo,Elqui,Coquimbo,11923,32126014.22,37257,4621533.107,21068.991,11727,1678069.863,7345.081,25512,2950599.051,13722.41,15704,1494049.329,7170.413,7254,645657.95,3527.081,8450,848391.412,3643.331,212,52961,6115582.436,18981,2323727.813,33962,3798990.463,17.28517667,7.506856847,15.62635057,14.65868327,10.43299753,6.786437825,6.366185256,6.579668203,32,Coquimbo - Coquimbo
2021,Arica,Arica,Arica y Parinacota,13405,31584840.51,39912,4623521.751,24100.657,16494,2086021.565,10294.079,23683,2560428.568,13806.244,18634,1406728.66,8570.244,9149,675162.44,4525.496,9485,731566.211,4044.748,221,58546,6030250.411,25643,2761184.005,33168,3291994.779,17.26818783,7.499478688,15.6122991,14.83117013,10.40934083,6.780335347,6.441095349,6.517459138,33,Arica y Parinacota - Arica
2021,Lampa,Chacabuco,Metropolitana,6458,31291503.93,23134,3770486.622,14208.494,6652,1152637.674,4418.832,16414,2618649.527,9788.662,10148,798034.451,3860.58,4139,314720.275,1746.583,6009,483289.583,2113.831,111,33282,4568521.073,10791,1467357.949,22423,3101939.11,17.25885718,7.495426437,15.33470009,14.19897403,10.0178425,6.659775633,6.166536069,6.491633269,34,Metropolitana - Lampa
2021,Quinta Normal,Santiago,Metropolitana,6894,30500620.36,24930,3525436.396,15395.161,6047,822608.269,3800.583,18816,2704397.724,11594.579,9563,614592.512,3503.83,3784,228494.033,1575.916,5779,386098.48,1927.915,188,34493,4140028.908,9831,1051102.302,24595,3090496.204,17.23325758,7.484308673,15.23621333,13.86534998,10.11029845,6.617003374,6.021644987,6.490028214,35,Metropolitana - Quinta Normal
2021,Valdivia,Valdivia,Los Rios,10234,28079878.13,41238,7112999.332,25490.074,17677,3410304.956,11729.58,23509,3705431.335,13760.494,19822,1623863.07,6986.244,9230,764962.548,3459.413,10592,858900.533,3526.83,255,61060,8736862.402,26907,4175267.504,34101,4564331.868,17.1505638,7.448395219,15.98306169,15.24468899,10.43708199,6.941355496,6.620684305,6.659377214,36,Los Rios - Valdivia
2021,Estacion Central,Santiago,Metropolitana,6840,27033991.18,28114,4109318.701,17299.327,9727,1525050.761,6521.081,18266,2585547.393,10776.996,10693,757936.107,3841.163,5038,352826.261,1904.331,5655,405109.847,1936.831,139,38807,4867254.808,14765,1877877.022,23921,2990657.24,17.11260556,7.431910168,15.39804064,14.44565245,10.08251201,6.687284083,6.273667148,6.475766641,37,Metropolitana - Estacion Central
2021,Copiapo,Copiapo,Atacama,8396,27032839.26,34060,5232079.296,18179.241,12254,2235419.256,7531.081,21729,2997230.708,10648.16,12729,1235839.301,5077.247,5946,610843.025,2471.581,6783,624898.484,2605.497,216,46789,6467918.597,18200,2846262.281,28512,3622129.192,17.11256295,7.431891662,15.68236491,14.86151721,10.25808033,6.810764545,6.454274918,6.558963936,38,Atacama - Copiapo
2021,La Reina,Santiago,Metropolitana,6290,25980396.35,22021,3724193.552,12729.328,7996,1379761.464,4970.499,13963,2344434.327,7758.747,15992,1153116.019,4648.077,7647,493795.269,2273.914,8345,659320.749,2374.164,85,38013,4877309.571,15643,1873556.733,22308,3003755.076,17.07285283,7.414645772,15.40010431,14.44334918,10.01270064,6.688180322,6.272666848,6.477664518,39,Metropolitana - La Reina
2021,Calama,El Loa,Antofagasta,7570,25574544.87,27378,4393846.896,15947.661,11408,2002199.875,7487.832,15998,2402663.935,8458.663,10300,881231.914,4267.581,5480,460879.215,2525.499,4820,420352.7,1742.082,110,37678,5275078.81,16888,2463079.09,20818,2823016.635,17.05710807,7.407807914,15.47850418,14.71692279,9.943573276,6.722228952,6.391478357,6.450713437,40,Antofagasta - Calama
2021,Melipilla,Melipilla,Metropolitana,8023,25513949.11,37963,3776173.989,18504.156,14152,1742748.284,7395.997,24041,2047651.448,11108.077,8852,682868.738,3830.58,4436,288609.269,1964.999,4416,394259.478,1865.582,323,46815,4459042.727,18588,2031357.553,28457,2441910.926,17.05473588,7.406777685,15.31044467,14.52421487,10.25614945,6.649241634,6.307786373,6.387729818,41,Metropolitana - Melipilla
2021,Renca,Santiago,Metropolitana,5570,25410251.13,21832,3167849.727,12228.078,6909,976626.128,3839.498,14885,2192308.02,8388.579,7398,522027.485,2861.165,3222,213620.91,1359.499,4176,308406.575,1501.666,200,29230,3689877.212,10131,1190247.038,19061,2500714.595,17.05066324,7.405008957,15.12110374,13.98967144,9.855399642,6.567011914,6.075637109,6.398064129,42,Metropolitana - Renca
2021,Macul,Santiago,Metropolitana,5447,23396060.98,21899,3605261.813,13575.495,7817,1364582.627,5219.832,14110,2249268.624,8355.247,11758,922486.774,3805.747,5454,411840.783,1825.582,6304,510645.993,1980.164,159,33657,4527748.587,13271,1776423.41,20414,2759914.617,16.96807823,7.369142745,15.32573537,14.39011258,9.923976219,6.655882304,6.249546488,6.440895647,43,Metropolitana - Macul
2021,Santo Domingo,San Antonio,Valparaiso,2226,23294543.95,4282,1000842.267,2964.415,1494,360473.655,1090.083,2766,640335.168,1873.999,2519,319220.847,876.833,1005,105949.607,369.333,1514,213271.24,507.5,190,6801,1320063.114,2499,466423.262,4280,853606.408,16.96372973,7.367254212,14.09319011,13.05284879,8.361708289,6.120594696,5.668780202,5.931257667,44,Valparaiso - Santo Domingo
2021,Independencia,Santiago,Metropolitana,4850,23126156.06,26456,6009687.218,17592.911,11752,3036682.096,8282.914,14651,2973549.898,9309.83,10115,1277147.959,4029.747,4747,599883.289,1975.998,5368,677264.657,2053.748,56,36571,7286835.177,16499,3636565.385,20019,3650814.555,16.95647483,7.364103452,15.80157988,15.10655022,9.904437102,6.862538946,6.560691401,6.562389773,45,Metropolitana - Independencia
2021,Penalolen,Santiago,Metropolitana,8888,22433730.53,24969,5008937.725,16065.494,10442,2529183.328,7397.665,14491,2493150.6,8667.579,16343,1491405.829,6269.412,8165,735260.207,3292.498,8178,756145.617,2976.915,67,41312,6500343.554,18607,3264443.535,22669,3249296.217,16.92607621,7.350901499,15.68736559,14.99859987,10.02875363,6.81293631,6.513809161,6.511789305,46,Metropolitana - Penalolen
2021,San Joaquin,Santiago,Metropolitana,4768,22232726.53,17050,2748104.265,10593.663,4685,860049.04,3102.916,12319,1890814.681,7489.664,7391,607670.693,2687.748,3189,257390.076,1275.499,4202,350280.611,1412.248,26,24441,3355774.958,7874,1117439.116,16521,2241095.292,16.91707593,7.346992726,15.02619329,13.92655012,9.712387578,6.525792829,6.04822387,6.350460323,47,Metropolitana - San Joaquin
2021,Puerto Varas,Llanquihue,Los Lagos,5108,21337203.25,19902,2638328.985,10413.912,6807,848235.814,3664.332,13113,1796515.288,6749.58,10656,726411.689,3091.163,4761,306909.013,1454.499,5895,419502.669,1636.665,311,30558,3364740.674,11568,1155144.827,19008,2216017.957,16.87596274,7.329137494,15.02886145,13.95973629,9.852615222,6.526951598,6.062636438,6.345573275,48,Los Lagos - Puerto Varas
2021,La Cisterna,Santiago,Metropolitana,5489,21287016.66,22223,3022020.967,13316.161,6781,1005385.83,4329.165,15425,2033058.388,8986.829,7402,636101.522,2950.248,3157,259547.542,1301.416,4245,376553.984,1648.832,60,29625,3658122.489,9938,1264933.372,19670,2409612.372,16.8736079,7.3281148,15.11246059,14.05053001,9.886849911,6.563258243,6.10206765,6.381947184,49,Metropolitana - La Cisterna
2021,Talcahuano,Concepcion,Biobio,6369,20853889.36,28857,5010601.056,17657.076,10291,2121985.566,6849.081,18741,2912590.119,10807.995,10636,1097979.894,3963.413,4459,383046.061,1992.915,6177,714933.833,1970.498,175,39493,6108580.95,14750,2505031.627,24918,3627523.952,16.85305103,7.319187065,15.62520505,14.73381192,10.12334571,6.785940333,6.398813213,6.559610289,50,Biobio - Talcahuano
2021,Laguna Blanca,Magallanes,Magallanes,19,19530193.95,38,3123686.246,25.917,13,1241403.551,6,25,1886981.042,19.917,69,700503.7321,18.25,15,308672.44,5.333,54,391802.9355,12.917,55,107,3824189.978,28,1550075.991,79,2278783.978,16.78747223,7.290706556,15.15685723,14.25381451,4.369447852,6.582539459,6.19035299,6.357703157,51,Magallanes y de la Antartica Chilena - Laguna Blanca
2021,SPDLP,Concepcion,Biobio,6455,18904564.13,23443,2906819.84,12838.494,6970,1021152.821,4349.832,16576,1897545.233,8488.579,9453,557768.098,3134.247,4411,230207.431,1640.332,5042,327560.662,1493.915,99,32896,3464587.938,11381,1251360.252,21618,2225105.895,16.75491394,7.276566669,15.05810426,14.03974172,9.98128158,6.539651589,6.097382356,6.347350684,52,Biobio - San Pedro de la Paz
2021,Quilpue,Marga Marga,Valparaiso,7425,18714784.35,26634,3091419.744,15305.244,11226,1463485.932,6928.663,15482,1640465.084,8375.329,9820,521266.519,3782.746,4645,211019.307,1915.498,5175,310247.215,1867.248,322,36454,3612686.263,15871,1674505.239,20657,1950712.299,16.74482438,7.272184827,15.09996217,14.3310283,9.935809524,6.557830248,6.223886511,6.290193222,53,Valparaiso - Quilpue
2021,Los alamos,Arauco,Biobio,751,18546282.16,983,2822830.581,555.917,262,1084361.208,154.916,774,1743019.441,400.999,500,612290.6516,283.667,174,264995.9835,83.5,326,347270.6391,200.167,66,1483,3435121.233,436,1349357.192,1100,2090290.08,16.7357799,7.268256863,15.04956278,14.11513888,7.003065459,6.535942069,6.130126928,6.32020656,54,Biobio - Los alamos
2021,Pelluhue,Cauquenes,Maule,778,18545980.98,735,2819940.434,375.916,291,1084800.901,132.334,444,1739689.6,243.583,242,608855.0596,121.417,127,263898.2185,61.833,115,344932.8121,59.584,178,977,3428795.494,418,1348699.12,559,2084622.412,16.73576366,7.26824981,15.04771959,14.11465107,6.326149473,6.535141583,6.129915074,6.319027403,55,Maule - Pelluhue
2021,niquen,Punilla,Nuble,787,18544501.8,1513,3037152.395,1010.666,680,1222953.435,472.833,831,1818749.024,537.833,573,648989.4036,277.083,259,282408.5915,139.583,314,366556.7831,137.5,341,2086,3686141.799,939,1505362.027,1145,2185305.807,16.7356839,7.26821517,15.12009089,14.22454398,7.043159916,6.566572038,6.177640957,6.33951222,56,Nuble - niquen
2021,Teodoro Schmidt,Cautin,La Araucania,726,18539688.32,831,2816531.202,449.5,313,1082651.147,160,516,1738430.123,289.5,372,609311.0146,212.25,188,265270.9075,120.917,184,344016.0781,91.334,14,1203,3425842.217,501,1347922.055,700,2082446.201,16.73542431,7.268102429,15.0468579,14.11407475,6.551080335,6.534767357,6.129664779,6.31857379,57,La Araucania - Teodoro Schmidt
2021,Puren,Malleco,La Araucania,734,18507519.27,1303,3023313.403,953.5,539,1203321.364,439.75,758,1824542.107,513.75,826,676252.2446,496.583,250,298585.4685,152.167,576,377642.7471,344.417,22,2129,3699565.648,789,1501906.833,1334,2202184.854,16.73368765,7.26734821,15.12372598,14.22224608,7.195937226,6.568150738,6.176642993,6.342853771,58,La Araucania - Puren
2021,San Nicolas,Punilla,Nuble,680,18493927.54,2333,2883167.764,886.333,887,1115218.226,267.833,1446,1772499.606,618.5,764,666602.5256,360.166,341,294157.9935,171.251,423,372420.5031,188.917,339,3097,3549770.29,1228,1409376.22,1869,2144920.109,16.732953,7.267029152,15.08239345,14.15865777,7.533158807,6.55020025,6.149026939,6.331411121,59,Nuble - San Nicolas
2021,Cisnes,Aisen,Aisen,647,18478989.45,1006,2814252.857,573,296,1082821.036,159.083,709,1735981.888,413.917,450,610776.7606,226.834,190,265252.0755,95.833,260,345500.6561,131.001,150,1456,3425029.618,486,1348073.112,969,2081482.544,16.73214494,7.266678218,15.04662068,14.11418681,6.876264612,6.534664331,6.129713446,6.318372773,60, Aisen del Gral.Carlos Ibanez del Campo - Cisnes
2021,Petorca,Petorca,Valparaiso,554,18464947.84,2211,2828885.211,766.416,694,1085817.88,245.666,1478,1747617.4,520.749,398,610626.1136,173.667,202,266283.3565,113.5,196,344318.7281,60.167,59,2609,3439511.325,896,1352101.237,1674,2091936.128,16.73138478,7.266348085,15.05083996,14.11717041,7.422971251,6.536496744,6.13100921,6.32054842,61,Valparaiso - Petorca
2021,Lago Ranco,Ranco,Los Rios,562,18446499.74,1568,2997086.894,906.167,801,1196732.458,454.417,767,1804904.506,451.75,617,666315.8596,281.583,345,301642.4645,176.583,272,364649.3641,105,309,2185,3663402.754,1146,1498374.923,1039,2169553.87,16.73038519,7.26591397,15.11390299,14.21989169,6.946013991,6.563884668,6.175620496,6.336370438,62,Los Rios - Lago Ranco
2021,Chanco,Cauquenes,Maule,515,18446393.45,1386,2962909.792,909.667,681,1174117.652,461.834,702,1793342.203,447.833,427,647637.4216,188.917,209,284801.9335,103.666,218,362811.4591,85.25,177,1813,3610547.214,890,1458919.586,920,2156153.662,16.73037943,7.265911468,15.0993699,14.19320671,6.82437367,6.557573029,6.164031355,6.333679708,63,Maule - Chanco
2021,Hualaihue,Palena,Los Lagos,560,18442360.49,794,2820688.39,388.417,219,1082626.025,109.167,567,1742612.433,279.25,417,609594.7146,221.25,133,263926.7905,62,284,345643.8961,159.25,312,1211,3430283.105,352,1346552.816,851,2088256.329,16.73016078,7.265816507,15.04815335,14.11305841,6.746412129,6.535329964,6.129223392,6.319783806,64,Los Lagos - Hualaihue
2021,Licanten,Curico,Maule,568,18436336.19,1210,2810545.528,815.166,575,1080813.376,421.583,631,1734282.22,393.583,693,614983.2196,350.417,472,270053.6485,249.749,221,344905.5421,100.667,180,1903,3425528.748,1047,1350867.025,852,2079187.762,16.72983407,7.265674619,15.0467664,14.11625718,6.747586527,6.534727617,6.1306126,6.31789371,65,Maule - Licanten
2021,Punitaqui,Limari,Coquimbo,497,18425694.87,1218,2816765.908,565.25,409,1081418.353,174.417,800,1739897.623,390.834,350,608256.6746,195.583,161,264347.1725,92.333,189,343885.4731,103.25,241,1568,3425022.583,570,1345765.526,989,2083783.096,16.72925671,7.265423875,15.04661862,14.11247357,6.896694332,6.534663439,6.128969399,6.318852511,66,Coquimbo - Punitaqui
2021,Curepto,Talca,Maule,461,18424984.13,1175,2976999.449,773.75,616,1178362.354,401.417,558,1803187.16,372.333,508,642780.7836,230.166,245,282204.6075,119.667,263,360552.1471,110.499,34,1683,3619780.233,861,1460566.962,821,2163739.307,16.72921813,7.265407122,15.10192387,14.19433525,6.710523109,6.558682204,6.164521473,6.335204935,67,Maule - Curepto
2021,Renaico,Malleco,La Araucania,469,18422003.41,1380,2817123.953,573.166,438,1082900.818,215.334,941,1738772.568,357.25,223,606938.2866,76.749,60,263464.0395,21.167,163,343450.2181,55.584,23,1603,3424062.24,498,1346364.858,1104,2082222.786,16.72905635,7.265336858,15.04633819,14.11291882,7.006695227,6.53454165,6.129162767,6.318527195,68,La Araucania - Renaico
